external_author_id,author,content,region,language,publish_date,harvested_date,following,followers,updates,post_type,account_type,new_june_2018,retweet,account_category
1685173321,BLMSOLDIER,.@sheisChristine - Atom From Heart (album) // OUT NOW // https://t.co/3OoTDXHX7K https://t.co/ooMzCtgnN0,United States,English,3/7/2017 5:25,3/7/2017 5:25,694,712,4841,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"this is the biggest ""fuck you"" to poor people i can imagine https://t.co/NQ0Pd4lc6R",United States,English,3/7/2017 5:25,3/7/2017 5:25,694,712,4840,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"Dear Ben Carson, please baby, repeat after me: Slaves are not ""involuntary immigrants"". Pyramids are not involuntary grain silos. Got it? https://t.co/TaoJeOBOFh",United States,English,3/7/2017 5:26,3/7/2017 5:26,694,712,4843,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,DONATE &amp; help the mother of one of the #BX120 who is now facing eviction: https://t.co/2S6adXhNKR #BlackLivesMatter #StopTheRaids #ACAB,United States,English,3/8/2017 11:36,3/8/2017 11:37,694,709,4867,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Every single human being deserves the right to free healthy food and healthcare.,United States,English,3/8/2017 11:36,3/8/2017 11:36,694,709,4865,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,.@Nike is releasing a new performance hijab for Muslim female athletes. https://t.co/2W3gWYumbk https://t.co/Fpq9vYrV0h,United States,English,3/8/2017 11:36,3/8/2017 11:36,694,709,4866,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,#NowPlaying  Charlie Wilson) - Good Friday - https://t.co/0Qv1KMGp8Y,United States,English,3/8/2017 11:37,3/8/2017 11:37,694,709,4869,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"Oh My God you guys.  This is NOT, I repeat, NOT an SNL skit. But I honestly can't stop laughing. Lol � #Trumpcare https://t.co/JaMGU2JVSc",United States,English,3/8/2017 11:37,3/8/2017 11:37,694,709,4868,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Woke up like���������� thank u Lord so im wishing u all a Happy International Women Day nuff… https://t.co/Im4R7SbYKW,United States,English,3/8/2017 16:37,3/8/2017 16:37,694,707,4874,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"Check out Young Wayne, Air Crump &amp; Big Jon  performing at #Coast2Coast LIVE ATL Edition 3/6/17 https://t.co/ASoC4HqurW",United States,English,3/8/2017 16:37,3/8/2017 16:37,694,707,4873,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Check out Therealjavo performing at #Coast2Coast LIVE ATL Edition 3/6/17 https://t.co/DnVo0FSnVd,United States,English,3/8/2017 16:37,3/8/2017 16:37,694,707,4872,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,IF YOU YOU HOPE WE WOULDN'T MAKE IT  **** YOU !!! #FAIB tour is LIT rite now (EVERY) show my… https://t.co/1rEFXngFaT,United States,English,3/8/2017 16:37,3/8/2017 16:37,694,707,4871,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,#HappyInternationalWomensDay https://t.co/8ssyklSye9,United States,English,3/8/2017 16:37,3/8/2017 16:37,694,707,4870,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,I understand there are tons of social media networks for the Black community. We are not like the others! We seek... https://t.co/DdnUJrbKOz,United States,English,3/8/2017 1:32,3/8/2017 1:32,694,710,4861,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Then why are you telling me about it? Seems like an insignificant piece of info. RT @Aimeevera84: @TalibKweli it didn't hurt my feelings.,United States,English,3/8/2017 1:32,3/8/2017 1:32,694,710,4859,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,A professor devises a new way to help uphold academic standards (essay) https://t.co/hC16fj9tod,United States,English,3/8/2017 1:32,3/8/2017 1:32,694,710,4860,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,#NowPlaying @OfficialCoreDJs present #NEW @YoungGreatness7 \|\| We Rollin - https://t.co/pojCTTwefD https://t.co/ocS35qhLZR �� @IAMTONYNEAL,United States,English,3/8/2017 21:39,3/8/2017 21:39,694,706,4878,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Mr. Fries Man reveals a underground world of African American home chef entrepreneurs https://t.co/YVpgZg3Dqk https://t.co/IcOYALcZgQ,United States,English,3/8/2017 21:39,3/8/2017 21:39,694,706,4877,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"I liked a @YouTube video https://t.co/Ou13mk3TOX Luther Dickinson/The Sons of Mudboy ""In the Garden"" (Official Audio)",United States,English,3/8/2017 21:39,3/8/2017 21:40,694,706,4879,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"There are pros &amp; cons to being signed to a label, and @CaseyVeggies broke it down for us. https://t.co/iejaVtKHPn",United States,English,3/8/2017 21:39,3/8/2017 21:39,694,706,4875,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"Trump met Russian ambassador during campaign, despite denials https://t.co/oArd5BSGBK",United States,English,3/8/2017 21:39,3/8/2017 21:39,694,706,4876,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,rappers The best #datpiff promotion for just $35.00 bronze award click here to start https://t.co/KL2Of4Djmc #buy now  #buynow #recorddeal https://t.co/amkYFEJCQo,United States,English,3/8/2017 6:36,3/8/2017 6:37,694,709,4863,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Can we just take a minute and look at Demi Lovato ��� https://t.co/EMO6ArJzSe,United States,English,3/8/2017 6:37,3/8/2017 6:37,694,709,4864,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,#BiggieSmalls #March9th #20YearAnniversary #NotoriousBIG #FullblastRadio LISTEN HERE &gt;&gt; https://t.co/WgG20m0va9 https://t.co/sZZ84XdpeT,United States,English,3/9/2017 12:45,3/9/2017 12:45,694,706,4886,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,#DAVIDSON~WILLIAM &amp; MARY~RD:413701~YELLOW~#PEARLINE~#VASELINE~#URANIUM #ARTGLASS~#JUG #USA #AUSTRALIA #LONDON #eBay  https://t.co/XrooHTI7He https://t.co/udWHL529hg,United States,English,3/9/2017 12:45,3/9/2017 12:47,694,706,4887,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"""I put my hand on my heart, that means 'I feel ya' / Real recognize real and you looking familiar"" #AllAroundTheWorld",United States,English,3/9/2017 12:45,3/9/2017 12:47,694,706,4888,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,#BiggieSmalls #March9th #20YearAnniversary #NotoriousBIG #FullblastRadio LISTEN HERE &gt;&gt; https://t.co/WgG20m0va9 https://t.co/TgCiskIMuz,United States,English,3/9/2017 12:45,3/9/2017 12:45,694,706,4885,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"#Thanks @SkylarGrey - my 2-yr old danced to ""Coming Home"" when she was released from a 54-day hospital stay after liver transplant! #Retweet https://t.co/GstveQrKuz",United States,English,3/9/2017 17:47,3/9/2017 17:47,694,706,4888,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,i actually felt bad for that guy when i saw video of him getting pepper sprayed at a rally the other day... but not anymore lolol https://t.co/4TTgBrcDxj,United States,English,3/9/2017 17:47,3/9/2017 17:47,694,706,4889,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,How to Repair Your Bike in the Backcountry https://t.co/4f9N6NCABZ via @bikemag,United States,English,3/9/2017 17:47,3/9/2017 17:48,694,706,4890,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"You are more likely to be shot by a toddler than you are to be shot by a ""radical islamic terrorist"". #EndIslamophobia",United States,English,3/9/2017 17:48,3/9/2017 17:48,694,706,4892,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"Bad Boy Records Documentary “Can’t Stop, Won’t Stop” Will Debut In April - https://t.co/MLaYcQckIT #IFWT",United States,English,3/9/2017 17:48,3/9/2017 17:48,694,706,4891,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Suicide Statistics https://t.co/g8QMI5m7S5 https://t.co/LAtEkht0sM,United States,English,3/9/2017 22:50,3/9/2017 22:50,694,706,4892,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,More teens &amp; young adults die from suicide than: cancer heart disease AIDS birth defects stroke pneumonia Flu chronic lung disease COMBINED,United States,English,3/9/2017 22:50,3/9/2017 22:50,694,706,4893,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"""And if you don't know, now you know..."" #NotoriousBIG #20yrs #RIP ��� https://t.co/x1COmoOtVp",United States,English,3/9/2017 22:50,3/9/2017 22:51,694,706,4894,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,s/o 2 @amritsingh � @DJCincoPBeatz just put that #Fire on @spinrilla � https://t.co/fwIjWqAGQ6 ]  Track 5 '#SpikeLee' (@bobwhytebrand),United States,English,3/9/2017 22:51,3/9/2017 22:51,694,706,4896,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"#BREAKING:Putin met with ExxonMobil CEO, Kremlin refrains from disclosing details  #trumpleaks #trumprussia #russiagate #resist #muslimban https://t.co/BDbn7r5sAx",United States,English,3/9/2017 22:51,3/9/2017 22:51,694,706,4895,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Dear Goddesses. We have work to do.  We have some fires to burn. Join us for our first #sisterfire  conversation... https://t.co/ZeL7V7i446,United States,English,3/9/2017 2:41,3/9/2017 2:41,694,707,4883,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,'@halimahy After making beats I'd call girl &amp; guy Rappers San Francisco &amp; East Bay battle rapping via Speaker phone our friends listening.',United States,English,3/9/2017 2:41,3/9/2017 2:41,694,707,4882,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,S/o to shadesofarie model in the upcoming official video for @SpecialEd artist @Citythegreat_… https://t.co/1LOSUw9O8x,United States,English,3/9/2017 2:41,3/9/2017 2:41,694,707,4884,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,#GangStarr 4eva!! follow GangStarrForeva n check out https://t.co/YYxy1KDnRO https://t.co/FT0lQq0rk2,United States,English,3/9/2017 2:41,3/9/2017 2:41,694,707,4880,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Is it still 'side eye' if it's your whole head? #STAR #carlottagaze https://t.co/iGbCVCCOXq,United States,English,3/9/2017 2:41,3/9/2017 2:41,694,707,4881,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Congress authorized ISPs to sell ALL your data -- including emails and minute-by-minute location to ANYONE. #SJR34 https://t.co/1rU8LoyOET https://t.co/vuxYobE4A3,United States,English,4/1/2017 14:17,4/1/2017 14:17,692,721,5434,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,#Soundcloud Followers to help grow your web precence click here to start https://t.co/ffzZ1mXV7t #17,United States,English,4/1/2017 14:17,4/1/2017 14:17,692,721,5435,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,#Repost @kokopellisnightlife ・・・ Thick Friday Contest Winner &amp; Runner Up!!!!! Congrats!!!!! Next Week we right... https://t.co/IJgy0SPOyv,United States,English,4/1/2017 14:17,4/1/2017 14:17,692,721,5436,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,#Repost @iamjcorey ・・・ Thick Friday Contest Winner &amp; Runner Up!!!!! Congrats!!!!! Next Week we… https://t.co/WygQ8eBWxw,United States,English,4/1/2017 14:17,4/1/2017 14:17,692,721,5438,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Salute to @PeteSouza! 💯,United States,English,4/1/2017 14:19,4/1/2017 14:19,692,721,5440,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,1 in 3 voters give President Trump a grade F https://t.co/VyQ4kX9WIo,United States,English,4/1/2017 14:19,4/1/2017 14:20,692,721,5441,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,No on Gorsuch:   https://t.co/LfP5n4QyNC,United States,English,4/1/2017 14:19,4/1/2017 14:19,692,721,5439,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,'@docrocktex26 @sarahkendzior Racism it's who the GOP is',United States,English,4/1/2017 14:20,4/1/2017 14:20,692,721,5443,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,That moment I realized I never saw one before and it made me smile. 🙂Happy Saturday Fam!!!!… https://t.co/J5EJsCawrD,United States,English,4/1/2017 14:20,4/1/2017 14:20,692,721,5442,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Lol https://t.co/UIinlSQpyy,United States,English,4/1/2017 19:19,4/1/2017 19:20,692,721,5444,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Fitness blogger shares important message about accepting her body  https://t.co/XvYmlABJyL / Sharing w/@cusecomm @evelynparham,United States,English,4/1/2017 19:20,4/1/2017 19:20,692,721,5446,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Now Playing: Cooli HigHH - Like Gucci -&gt; https://t.co/eMX9JgTv3v,United States,English,4/1/2017 19:20,4/1/2017 19:20,692,721,5447,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Million Man March Panel Discussion @CBFF https://t.co/CVIc6gCJCg,United States,English,4/1/2017 19:20,4/1/2017 19:20,692,721,5445,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,gotta get dat snoops dream  https://t.co/hso8nPQKg6,United States,English,4/1/2017 19:21,4/1/2017 19:21,692,721,5449,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,MUTED: the short film on missing black girls that everyone needs to see https://t.co/W50AYqvDcd  #bringourgirlsback https://t.co/X0ejDfjwjl,United States,English,4/1/2017 19:21,4/1/2017 19:21,692,721,5453,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,#BarberAlert Master Barber @IbnCutByIbn \| https://t.co/Lt2j1wK344 Vid-&amp; https://t.co/TnwjBTcJkb \| #TexasTechBarbers https://t.co/Coi8KSV9iR,United States,Swedish,4/1/2017 19:21,4/1/2017 19:21,692,721,5451,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,10 Ways To Maximize Your Kickstarter Marketing Strategy - Enventys Partners #ad https://t.co/aQXPhxs11e,United States,English,4/1/2017 19:21,4/1/2017 19:21,692,721,5450,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Is Beyonce Joining the Cast of ‘The Lion King’? Maybe: https://t.co/Ngsgd0ALNP https://t.co/JWefS3iiR5,United States,English,4/1/2017 19:21,4/1/2017 19:21,692,721,5452,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"""Ivanka Trump"" while she enjoys her new job Daddy just cut 1.3 Billion to Pell Grants to families who need them for their child's college https://t.co/nzNpN0jwCK",United States,English,4/1/2017 4:13,4/1/2017 4:13,692,719,5425,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Best $5.99 you will every spend on datpiff promotion https://t.co/SWCvhQtP4i #rt104,United States,English,4/1/2017 4:13,4/1/2017 4:13,692,719,5423,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"#Go #Platinum On #Datpiff 300,000 views 100,000 Streams 250,000 downloads 45 days to complete https://t.co/PFilzG32ps #172",United States,English,4/1/2017 4:13,4/1/2017 4:13,692,719,5424,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"Hey @billmaher, tell me about the Black woman denied a VA job in Virginia due to her corn rows. Strongly qualified, but it was her hair. https://t.co/xxVjx5pPTS",United States,English,4/1/2017 4:13,4/1/2017 4:13,692,719,5426,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,This is the Sugar Daddy of your Sugar Mummy. #30PlusAppreciation https://t.co/18pyWYmLSX,United States,English,4/1/2017 9:14,4/1/2017 9:14,692,720,5431,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Best $5.00 you will ever spend on your spinrilla #mixtape click link for details https://t.co/u13mZePQlG #rt120,United States,English,4/1/2017 9:14,4/1/2017 9:14,692,720,5430,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,The latest The djiko Daily! https://t.co/37IX7OBFEN Thanks to @pseudonyme_ovb @Aluwir @BKTHxTRAPGODxGG #dubstep #hiphop,United States,English,4/1/2017 9:14,4/1/2017 9:14,692,720,5428,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Historically as a people the one thing that seem to trap us is when things start booming economically we forget about generational building,United States,English,4/1/2017 9:14,4/1/2017 9:14,692,720,5429,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,#Artists and #Companies  PROMOTION to get a BOOST on Social Media  Visit:  https://t.co/CHN1GQHF6N,United States,English,4/1/2017 9:14,4/1/2017 9:14,692,720,5427,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,#Breaking 18 yr old Nichole Cevario charged with plotting against Catoctin HS out of hospital now held without bond https://t.co/notx7c9ktY,United States,English,4/1/2017 9:16,4/1/2017 9:16,692,720,5432,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"Nichole Cevario, 18, planned terroism shooting &amp; bombing at Maryland High school. https://t.co/pkMzU1Os7V",United States,English,4/1/2017 9:16,4/1/2017 9:16,692,720,5433,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Boom. It's here. Download the 2nd @rustyrockets podcast now! https://t.co/ML2mv2kpqD,United States,English,4/10/2017 10:01,4/10/2017 10:01,693,721,5693,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,FG has no plan to increase petrol price — PPPRA https://t.co/GaHs3OibPt,United States,English,4/10/2017 10:01,4/10/2017 10:01,693,721,5694,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"Watch ""Prince Under the Cherry Moon (piano)"" on YouTube - https://t.co/GKNu2RXC8B",United States,English,4/10/2017 10:02,4/10/2017 10:02,693,721,5696,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,38 Sure Ways to Market Your Band With Little... https://t.co/TDeKrebhAI #music #unsigned #awesome #musician #artist #summer #amazing #new,United States,English,4/10/2017 10:02,4/10/2017 10:02,693,721,5695,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"Was looking at flights this weekend and deliberately took @united off the list. First the leggings, now beating a passenger bloody. Nope.",United States,English,4/10/2017 15:03,4/10/2017 15:03,693,721,5702,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Are you looking for #beats? Message me https://t.co/7fSzjERZ0q,United States,English,4/10/2017 15:03,4/10/2017 15:03,693,721,5698,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,rappers 1 million plays Best $15.44 you will ever spend on #soundcloud promotion click here for more details https://t.co/ggh2m8E4UZ we do https://t.co/b8XLkKky94,United States,English,4/10/2017 15:03,4/10/2017 15:03,693,721,5700,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Lmfao. People be hurting themselves tryna hurt me. I dead do not care about nothinggggg 🤦🏽‍♀️,United States,English,4/10/2017 15:03,4/10/2017 15:03,693,721,5699,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Sessions wants to restart the failed War On Drugs because he's a racist who knows that it disproportionately targets and incarcerates POC.,United States,English,4/10/2017 15:03,4/10/2017 15:03,693,721,5701,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Sean Spicer won’t say Trump thinks Assad is a war criminal https://t.co/xg1z0vLpBE via @shareblue,United States,English,4/10/2017 20:03,4/10/2017 20:03,693,721,5703,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Now you trying to mess up my child support. #ipleadthe5th https://t.co/4Rga03m5K2,United States,English,4/10/2017 20:03,4/10/2017 20:04,693,721,5704,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,My daughter just found this vintage ad for birth control. https://t.co/wyIQmyX8gZ,United States,English,4/10/2017 20:04,4/10/2017 20:04,693,721,5706,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Our hearts go out to those experiencing ptsd. We wish you were never sent in harm's way Sisters and Brothers https://t.co/puvojhixfx,United States,English,4/10/2017 20:04,4/10/2017 20:04,693,721,5705,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"""Homegrown: The Path to Pinstripes"" is a new original @YESNetwork series surrounding the RailRiders! Read more: https://t.co/q1wFJR3EQg https://t.co/SgEdVBYg8d",United States,English,4/10/2017 4:52,4/10/2017 4:53,693,722,5689,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"""June 1 will be the official start date for the South Brooklyn route of the citywide ferry."" https://t.co/w5veSR9H4P",United States,English,4/10/2017 4:52,4/10/2017 4:52,693,722,5687,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Corporate Shill. https://t.co/lmmWvuZpOn,United States,English,4/10/2017 4:52,4/10/2017 4:53,693,722,5688,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"'@e_veritas_unum @sasstes @syqau @THOAmerica @realDonaldTrump Do you understand, Islamic terrorists are funded by Saudi Arabia to fight Assad in Syria? Trump bombed Assad when he promised differently'",United States,English,4/10/2017 4:53,4/10/2017 4:53,693,722,5691,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"Check Out the brand new single ""Money Dance"" ft @kstylesworld &amp; @4jkell  https://t.co/ojePWnGQKU @dagr8fm Guaranteed 2 make you dance &amp; move",United States,English,4/10/2017 4:53,4/10/2017 4:53,693,722,5690,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,increase your chart position! in as little as 2 days! on reverbnation with 10k song plays for only $5.00 https://t.co/hufF3El84n #rt111,United States,English,4/11/2017 11:09,4/11/2017 11:09,692,720,5723,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,No time to tweet constantly? https://t.co/hvwdSMVHVo can help keep you active,United States,English,4/11/2017 11:09,4/11/2017 11:09,692,720,5726,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,People can't figure out what you're up to because they aren't ... More for Scorpio https://t.co/IL84IV52DJ,United States,English,4/11/2017 11:09,4/11/2017 11:09,692,720,5722,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Submit to our ORIGINAL SONG contest!! Your chance to win MAJOR exposure and promotion! -&gt; https://t.co/tRJwhtJBsx https://t.co/7jI4xusvO6,United States,English,4/11/2017 16:13,4/11/2017 16:14,692,720,5728,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"Tyrese Praises Single Women, Shames Those He Deems 'Overly Aggressive' and 'Promiscuous' - Atlanta Black Star https://t.co/tG03kpGCVD",United States,English,4/11/2017 16:13,4/11/2017 16:13,692,720,5727,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,#businessconnections #largestmixer #success #motivation #leadership #collaboration #smallbiz #networkingtip #quoteoftheday #pictureoftheday https://t.co/UXezYEKMrT,United States,English,4/11/2017 16:14,4/11/2017 16:15,692,720,5731,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,#NowPlaying That's A Check \| https://t.co/8TYDbnnzRY by @1future on https://t.co/1jS42R66sy https://t.co/A9UHnwADjy,United States,English,4/11/2017 16:14,4/11/2017 16:14,692,720,5729,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,"I'm so excited to share this with you!!! If you rock with me in any way at all, PLEASE go and… https://t.co/o50RwuiCuo",United States,English,4/11/2017 1:05,4/11/2017 1:05,693,721,5710,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Attention #Artists #DJs #Producers - #Coast2Coast is hitting #Atlanta #Georgia on 6/12! Come network! https://t.co/NGzBMOfOR5,United States,English,4/11/2017 1:05,4/11/2017 1:05,693,721,5708,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,It is 💔 https://t.co/FaXdr4MEsb,United States,English,4/11/2017 1:05,4/11/2017 1:05,693,721,5709,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Black Activists Question Freida Pinto as Protagonist of Black Panther Series:  https://t.co/gsGm9UuiiT,United States,English,4/11/2017 1:06,4/11/2017 1:06,693,721,5714,RETWEET,left,0,1,LeftTroll
1685173321,BLMSOLDIER,Free #Move9 ✊🏾 Free Mumia!  Free ALL Political Prisoners!,United States,English,4/11/2017 1:06,4/11/2017 1:06,693,721,5712,RETWEET,left,0,1,LeftTroll
