external_author_id,author,content,region,language,publish_date,harvested_date,following,followers,updates,post_type,account_type,new_june_2018,retweet,account_category
2494112058,DAILYSANJOSE,Letter to the Editor: County Court System Doesn’t Value Interpreters  #local #news,United States,English,6/30/2016 16:50,6/30/2016 16:50,12031,13233,20564,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"Homicides in San Jose, Oakland, San Francisco: In rare convergence, 2016 counts are almost the same  #SanJose",United States,English,6/30/2016 17:09,6/30/2016 17:09,12031,13233,20565,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#sports NHL ready for openly gay player, commish Gary Bettman says",United States,English,6/30/2016 17:09,6/30/2016 17:09,12031,13233,20566,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#health Eating raw dough is suddenly more dangerous, FDA warns",United States,English,6/30/2016 17:38,6/30/2016 17:39,12031,13233,20567,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics RNC Rule Proposal Aims to Thwart 'Stop Trump' Forces,United States,English,6/30/2016 17:57,6/30/2016 17:57,12031,13233,20568,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,Cupertino approves Hamptons apartment complex overhaul near Apple campus  #SanJose,United States,English,6/30/2016 18:26,6/30/2016 18:26,12031,13231,20569,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Earthquakes to partner with lower-division team in Reno,United States,English,6/30/2016 18:27,6/30/2016 18:27,12031,13231,20570,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose President to Replace Stolen Park Ranger Coin,United States,English,6/30/2016 18:43,6/30/2016 18:43,12031,13231,20571,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#health Cookie dough is suddenly more dangerous, FDA warns",United States,English,6/30/2016 19:01,6/30/2016 19:01,12031,13231,20572,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics California gun control: Assembly approves raft of new restrictions on firearms owners,United States,English,6/30/2016 19:08,6/30/2016 19:08,12031,13231,20573,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,Woodside: Solo crash on I-280 kills Cupertino man  #SanJose,United States,English,6/30/2016 19:48,6/30/2016 19:49,12030,13231,20574,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Lindsey Vonn 'still' has love for Tiger Woods,United States,English,6/30/2016 19:49,6/30/2016 19:49,12030,13231,20575,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Farmers market program aiming to help low-income California families gets new life,United States,English,6/30/2016 1:00,6/30/2016 1:00,12033,13235,20533,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Golf: Future of the sport in Olympics is in doubt,United States,English,6/30/2016 1:33,6/30/2016 1:33,12033,13235,20534,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,Bulletproof firefighters: Santa Clara County prepares first responders for the worst  #SanJose,United States,English,6/30/2016 1:35,6/30/2016 1:35,12033,13234,20535,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#SanJose Democrats, Victims' Parents Rally Against Gun Violence",United States,English,6/30/2016 1:41,6/30/2016 1:41,12033,13234,20536,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics California gun control: Legislature approves raft of new restrictions on firearms owners,United States,English,6/30/2016 20:30,6/30/2016 20:30,12030,13229,20576,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,Brock Turner case: Judge Aaron Persky tackles new sex case  #SanJose,United States,English,6/30/2016 21:08,6/30/2016 21:08,12030,13229,20577,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Ex-49er Ray McDonald's visit to East Bay high school prompts board to put superintendent on leave,United States,English,6/30/2016 21:08,6/30/2016 21:08,12030,13229,20578,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Gas Line Breaks Outside Peninsula Middle school,United States,English,6/30/2016 21:37,6/30/2016 21:37,12029,13228,20579,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Obama to Replace Park Ranger's Stolen Coin,United States,English,6/30/2016 23:10,6/30/2016 23:10,12029,13230,20580,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#health Ten ways to make it through the day after a terrible night's sleep,United States,English,6/30/2016 23:24,6/30/2016 23:24,12030,13230,20581,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics California gun control: New restrictions on firearms owners approved by lawmakers,United States,English,6/30/2016 23:28,6/30/2016 23:28,12030,13230,20582,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#SanJose #local SJ Q&A Maribel Martinez, Manager, Santa Clara County Office of LGBTQ Affairs",United States,English,6/30/2016 23:52,6/30/2016 23:52,12030,13230,20583,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"Crime: In rare occurrence, big three Bay Area cities see similar mid-year homicide counts  #SanJose",United States,English,6/30/2016 2:48,6/30/2016 2:48,12033,13237,20537,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Police Pursue Go-Kart on East Bay Freeway,United States,English,6/30/2016 2:54,6/30/2016 2:54,12031,13235,20538,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Battle of the Bay: SF Giants Take on Oakland A's in Summer Series,United States,English,6/30/2016 3:30,6/30/2016 3:30,12031,13235,20539,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports MLB: Indians stretch winning streak to 12,United States,English,6/30/2016 3:53,6/30/2016 3:54,12031,13236,20540,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Man Stabbed Multiple Times at Santa Rosa Theater,United States,English,6/30/2016 4:05,6/30/2016 4:05,12031,13236,20541,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Palo Alto OKs plan that could save mobile home park through eminent domain purchase,United States,English,6/30/2016 4:33,6/30/2016 4:34,12031,13236,20542,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Protesters at Trump Event in Boston,United States,English,6/30/2016 4:35,6/30/2016 4:35,12031,13236,20543,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#sports Jake Peavy, San Francisco lose again to Oakland A's as Giants defense falters",United States,English,6/30/2016 5:04,6/30/2016 5:05,12031,13236,20544,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose A's Roll Past Giants to Set Up Possible Sweep,United States,English,6/30/2016 5:20,6/30/2016 5:20,12031,13237,20545,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics GOP convention: Many details up in the air,United States,English,6/30/2016 5:46,6/30/2016 5:46,12031,13237,20546,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Hundreds Turn Out to Vent About Noisy Airplanes,United States,English,6/30/2016 6:32,6/30/2016 6:32,12031,13237,20547,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,Community Groups Protest San Jose’s Crackdown on Homeless Feedings in St. James Park https://t.co/Bw0BtgiSRu https://t.co/A60WsfmAXd,United States,English,6/30/2017 16:38,6/30/2017 16:38,8935,13740,22590,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,4th of July Events in Silicon Valley https://t.co/LMzQeuzewh https://t.co/19ylIIpMi9,United States,English,6/30/2017 22:38,6/30/2017 22:39,8933,13741,22591,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Is the Raiders move to Las Vegas a sure thing? Watch our discussion today at 10 a.m.,United States,English,6/4/2016 0:09,6/4/2016 0:10,8214,12958,19133,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"Delta tunnels won't take northern California's water, say officials  #SanJose",United States,English,6/4/2016 0:14,6/4/2016 0:14,8214,12958,19134,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Bay Area: 'Scandal' POTUS Tony Goldwyn to campaign for Clinton,United States,English,6/4/2016 12:48,6/4/2016 12:48,8213,12956,19162,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Klay Thompson and Kevin Love go back to Little League days,United States,English,6/4/2016 12:58,6/4/2016 12:58,8213,12955,19163,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,San Jose man sentenced to one year in prison for damaging corporate computer network  #SanJose,United States,English,6/4/2016 13:02,6/4/2016 13:02,8213,12955,19164,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#health Theranos says only 1% of results affected,United States,English,6/4/2016 13:23,6/4/2016 13:23,8213,12955,19165,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Melting 'The American dream'? Public art piece draws support from Silicon Valley,United States,English,6/4/2016 13:44,6/4/2016 13:44,8213,12955,19166,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports San Jose Sharks: A hat trick of Stanley Cup cocktails,United States,English,6/4/2016 13:54,6/4/2016 13:54,8213,12955,19167,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,Melting 'American Dream': Public art piece draws support from Silicon Valley  #SanJose,United States,English,6/4/2016 13:57,6/4/2016 13:58,8213,12955,19168,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Muhammad Ali Through the Years,United States,English,6/4/2016 14:16,6/4/2016 14:17,8213,12955,19169,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Melting 'American Dream': Public art piece draws support from Silicon Valley,United States,English,6/4/2016 14:39,6/4/2016 14:39,8212,12956,19170,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports A Muhammad Ali memory: How the champ made one young reporter's night,United States,English,6/4/2016 14:49,6/4/2016 14:49,8212,12956,19171,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,San Jose man sentenced to prison for damaging corporate computer network  #SanJose,United States,English,6/4/2016 14:53,6/4/2016 14:53,8212,12956,19172,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Muhammad Ali: The Greatest Showman,United States,English,6/4/2016 15:11,6/4/2016 15:11,8212,12955,19173,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Nearly 18 million voters registered for California primary,United States,English,6/4/2016 15:34,6/4/2016 15:34,8212,12956,19174,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#sports Herhold: Brock Turner deserves county jail, not state prison, for Stanford sex assault",United States,English,6/4/2016 15:46,6/4/2016 15:46,8212,12956,19175,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics California Assembly moves to tax marijuana growers,United States,English,6/4/2016 16:34,6/4/2016 16:34,8212,12957,19176,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Stanford sex assault: Brock Turner gets 6 months in jail,United States,English,6/4/2016 16:46,6/4/2016 16:46,8212,12957,19177,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,San Jose man sentenced to prison for attacking corporate computer network  #SanJose,United States,English,6/4/2016 17:45,6/4/2016 17:46,8213,12957,19178,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#politics Clinton, Sanders Gear Up for California Primary",United States,English,6/4/2016 18:10,6/4/2016 18:10,8213,12957,19179,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Sonny Gray to start for A's against Astros Sunday,United States,English,6/4/2016 18:36,6/4/2016 18:37,8213,12958,19180,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Stanford sex assault: Will  Brock Turner get years in prison for attack on unconscious woman?,United States,English,6/4/2016 19:33,6/4/2016 19:33,8212,12957,19181,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#SanJose Oakland Men Steal $4,700 in Red Bull: Police",United States,English,6/4/2016 19:53,6/4/2016 19:54,8212,12957,19182,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports French Open: Serena Williams will face nemesis,United States,English,6/4/2016 1:01,6/4/2016 1:01,8214,12959,19135,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,Melting 'The American dream'? Public art piece draws support from Silicon Valley  #SanJose,United States,English,6/4/2016 1:06,6/4/2016 1:06,8214,12959,19136,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Puerto Ricans May Help Clinton Get Closer to the Nomination,United States,English,6/4/2016 1:23,6/4/2016 1:23,8214,12959,19137,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Man with Gun Threatens Off-Duty Jail Deputy: Report,United States,English,6/4/2016 1:45,6/4/2016 1:47,8214,12960,19138,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports NCS softball: Freedom beats Foothill for Division 1 title,United States,English,6/4/2016 1:53,6/4/2016 1:53,8214,12960,19139,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Man Shot Two People After East Bay Bar Brawl: Police,United States,English,6/4/2016 20:23,6/4/2016 20:23,8212,12958,19183,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#sports NBA Finals: Before he goes to Lakers, Luke Walton wants a ring and something more",United States,English,6/4/2016 20:26,6/4/2016 20:27,8212,12958,19184,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Bay Area Artists Create Bernie Sanders Mural in East Bay,United States,English,6/4/2016 21:17,6/4/2016 21:17,8212,12959,19185,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports NBA Finals: Jalen Rose wants the media to quit counting LeBron's rings,United States,English,6/4/2016 21:21,6/4/2016 21:21,8212,12959,19186,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Bay Area Artists Create Bernie Sanders Mural in East Bay,United States,English,6/4/2016 21:51,6/4/2016 21:51,8212,12959,19187,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports NCS baseball: De La Salle wins Division 1 title,United States,English,6/4/2016 22:19,6/4/2016 22:19,8212,12960,19188,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,Buyers snap up History San Jose's castoffs  #SanJose,United States,English,6/4/2016 22:22,6/4/2016 22:22,8212,12960,19189,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Santana to Perform National Anthem During NBA Finals,United States,English,6/4/2016 22:43,6/4/2016 22:43,8212,12960,19190,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Santana to Perform National Anthem During NBA Finals,United States,English,6/4/2016 22:45,6/4/2016 22:46,8212,12960,19191,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Muhammad Ali: Louisville mourns its favorite son,United States,Italian,6/4/2016 23:13,6/4/2016 23:13,8211,12960,19192,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Internal Affairs: Bummer for San Jose's pot czar; she's out,United States,English,6/4/2016 23:57,6/4/2016 23:57,8498,12973,19193,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Copa America Kicks Off at Levi's Stadium,United States,English,6/4/2016 2:09,6/4/2016 2:09,8214,12960,19140,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Ex-Stanford Swimmer Gets 6 Months Jail for Rape,United States,English,6/4/2016 2:14,6/4/2016 2:15,8214,12960,19141,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics San Jose police chief defends officers accused of failing to protect Trump supporters from violence,United States,English,6/4/2016 2:34,6/4/2016 2:35,8214,12960,19142,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#sports UFC 199: Luke Rockhold, Michael Bisping prepare to fight",United States,English,6/4/2016 2:47,6/4/2016 2:48,8214,12960,19143,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,San Jose police chief defends officers accused of failing to protect Trump supporters from violence  #SanJose,United States,English,6/4/2016 2:51,6/4/2016 2:51,8214,12960,19144,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#sports Pittsburg, CA vs. Pittsburgh, PA on the Ice",United States,English,6/4/2016 3:04,6/4/2016 3:04,8213,12960,19145,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#health San Jose dentist faces insurance fraud charges,United States,English,6/4/2016 3:06,6/4/2016 3:06,8213,12960,19146,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Feel the Bern: Scorching Temps at Sanders Rally,United States,English,6/4/2016 3:08,6/4/2016 3:08,8213,12960,19147,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Feel the Bern: Scorching Temps at Sanders Rally,United States,English,6/4/2016 3:10,6/4/2016 3:10,8213,12960,19148,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics San Jose dentist faces insurance fraud charges,United States,English,6/4/2016 3:28,6/4/2016 3:28,8213,12959,19149,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports FROM START TO FINALS,United States,English,6/4/2016 3:40,6/4/2016 3:40,8213,12959,19150,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Copa America Kicks Off at Levi's Stadium,United States,English,6/4/2016 4:30,6/4/2016 4:30,8213,12958,19151,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Boxing Great Muhammad Ali Dies at 74,United States,English,6/4/2016 4:49,6/4/2016 4:50,8213,12957,19152,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Thompson: Cavs will have to contend with an angry Stephen Curry,United States,English,6/4/2016 5:28,6/4/2016 5:28,8213,12957,19153,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#politics Clinton, Sanders Gear Up for California Primary",United States,English,6/4/2016 5:54,6/4/2016 5:54,8213,12957,19154,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics San Jose man sentenced to one year in prison for damaging computers,United States,English,6/4/2016 6:12,6/4/2016 6:12,8213,12957,19155,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#sports U.S. disappoints 67,000 fans with 2-0 loss in Copa America opener",United States,English,6/4/2016 6:21,6/4/2016 6:21,8213,12957,19156,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#SanJose Clinton, Sanders Gear Up for California Primary",United States,English,6/4/2016 6:24,6/4/2016 6:25,8213,12957,19157,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#health San Jose dentist faces insurance fraud charges,United States,English,6/4/2016 6:53,6/4/2016 6:53,8213,12957,19158,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Sports digest: Brendan Steele outplays Phil Mickelson to take a share of Memorial lead,United States,English,6/4/2016 7:32,6/4/2016 7:32,8213,12957,19159,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Economic Disparity Tied to Gun Violence in Oakland,United States,English,6/4/2016 7:34,6/4/2016 7:34,8213,12957,19160,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports CIF state track: Granada's McCandless battles way to 1600 finals,United States,English,6/4/2016 8:27,6/4/2016 8:27,8213,12957,19161,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Police Investigating Santa Rosa Sexual Assaults,United States,English,6/5/2016 0:05,6/5/2016 0:06,8498,12974,19194,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#sports Stanford swimmers must deal with Olympic hopefuls in pool, plus finals in classroom",United States,English,6/5/2016 0:06,6/5/2016 0:06,8498,12974,19195,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,Internal Affairs: Bummer for San Jose's pot czar; she's out  #SanJose,United States,English,6/5/2016 0:10,6/5/2016 0:10,8498,12974,19196,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Bay Area Artists Create Bernie Sanders Mural,United States,English,6/5/2016 0:35,6/5/2016 0:36,8498,12974,19197,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Oakland A's Lose to Astros,United States,English,6/5/2016 0:36,6/5/2016 0:36,8498,12974,19198,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports NBA Finals: Andre Iguodala and the Fountain of Youth,United States,English,6/5/2016 10:01,6/5/2016 10:01,8498,12983,19222,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Internal Affairs: Bummer for San Jose's pot czar; she's out,United States,English,6/5/2016 10:46,6/5/2016 10:47,8497,12983,19223,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Warriors' Shaun Livingston enjoys living in the past,United States,English,6/5/2016 11:52,6/5/2016 11:52,8497,12982,19224,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,Buyers snap up History San Jose's castoffs  #SanJose,United States,English,6/5/2016 12:52,6/5/2016 12:52,8497,12982,19225,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Stanford Researchers Say New Stem Cell Experiment Transforming Lives,United States,English,6/5/2016 13:18,6/5/2016 13:18,8498,12982,19226,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Buyers snap up History San Jose's castoffs,United States,English,6/5/2016 13:33,6/5/2016 13:33,8498,12982,19227,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports San Jose goes Sharks crazy,United States,English,6/5/2016 13:44,6/5/2016 13:44,8498,12982,19228,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,San Jose goes Sharks crazy  #SanJose,United States,English,6/5/2016 13:47,6/5/2016 13:47,8498,12982,19229,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Big government courts small Silicon Valley startups,United States,English,6/5/2016 14:29,6/5/2016 14:30,8498,12981,19230,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports NBA Finals: Golden State Warriors vs. Cleveland Cavaliers Game 2 preview,United States,English,6/5/2016 14:45,6/5/2016 14:45,8498,12981,19231,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,Big government courts small Silicon Valley startups  #SanJose,United States,English,6/5/2016 14:52,6/5/2016 14:52,8498,12981,19232,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#health $1 million given to build dental clinicl for low-income Oakland residents,United States,English,6/5/2016 15:17,6/5/2016 15:17,8498,12981,19233,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics June primary election recommendations from the Mercury News editorial board,United States,English,6/5/2016 15:36,6/5/2016 15:37,8498,12982,19234,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports NBA Finals: Warriors leave LeBron's Cavaliers in need of major adjustments,United States,English,6/5/2016 15:47,6/5/2016 15:47,8498,12983,19235,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,Gilroy police seeking man who stole $400 worth of clothing from store  #SanJose,United States,English,6/5/2016 15:52,6/5/2016 15:52,8498,12983,19236,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Soccer Stud Lionel Messi Practices at SJSU,United States,English,6/5/2016 15:54,6/5/2016 15:54,8498,12983,19237,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Soccer Stud Lionel Messi Practices at SJSU,United States,English,6/5/2016 16:16,6/5/2016 16:16,8498,12983,19238,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Curry blames bad Game 1 on poor decision-making,United States,English,6/5/2016 16:41,6/5/2016 16:42,8498,12983,19239,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Novak Djokovic Wins the French Open,United States,English,6/5/2016 17:09,6/5/2016 17:09,8499,12983,19240,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Saturday Night Murder Marks 20th Homicide in San Jose,United States,English,6/5/2016 17:19,6/5/2016 17:20,8499,12983,19241,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#politics Clinton Projected Winner in Virgin Islands Caucus: NBC News,United States,English,6/5/2016 17:21,6/5/2016 17:21,8499,12983,19242,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#sports Warriors Stephen Curry, Klay Thompson, Andre Igoudala get `Mean Tweets' treatment",United States,English,6/5/2016 17:39,6/5/2016 17:40,8499,12983,19243,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#health $1 million given to build dental clinic for low-income Oakland residents,United States,English,6/5/2016 18:07,6/5/2016 18:08,8499,12983,19244,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Last California Animal Gas Chamber Dismantled,United States,English,6/5/2016 18:21,6/5/2016 18:22,8499,12983,19245,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports UFC 199: Five things we learned about Michael Bisping,United States,English,6/5/2016 18:45,6/5/2016 18:45,8499,12983,19246,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Will Leo Messi play for Argentina against Chile?,United States,English,6/5/2016 19:54,6/5/2016 19:54,8499,12984,19247,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports A's pitching problems continue in loss to Astros,United States,English,6/5/2016 1:01,6/5/2016 1:01,8498,12975,19199,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Oakland A's Lose to Astros,United States,English,6/5/2016 1:25,6/5/2016 1:25,8498,12975,19200,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Man Shot Two People After East Bay Bar Brawl: PD,United States,English,6/5/2016 1:30,6/5/2016 1:30,8498,12976,19201,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#sports Kawakami: Warriors, Cavaliers celebrate Ali's life",United States,English,6/5/2016 1:55,6/5/2016 1:55,8498,12977,19202,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#SanJose Prankster Trolls San Jose Wikipedia Page,United States,Lithuanian,6/5/2016 1:59,6/5/2016 1:59,8498,12977,19203,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#politics Hillary Clinton visits Oakland church, compares city to Warriors",United States,English,6/5/2016 20:47,6/5/2016 20:47,8499,12986,19248,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#sports Hillary Clinton visits Oakland church, compares city to Warriors",United States,English,6/5/2016 20:57,6/5/2016 20:57,8499,12986,19249,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#SanJose Gray's Return Spoiled, A's Swept in Houston",United States,English,6/5/2016 21:47,6/5/2016 21:47,8499,12986,19250,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Stanley Cup: Heat wave means soft ice in San Jose,United States,English,6/5/2016 22:13,6/5/2016 22:14,8499,12986,19251,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Stanley Cup Final: Sharks Looking to Get More Shots Through,United States,English,6/5/2016 22:42,6/5/2016 22:43,8499,12987,19252,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#politics Hillary Clinton to Campaign in Vallejo, Sacramento on Sunday",United States,English,6/5/2016 22:56,6/5/2016 22:56,8500,12987,19254,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#SanJose Hillary Clinton to Campaign in Vallejo, Sacramento on Sunday",United States,English,6/5/2016 22:56,6/5/2016 22:56,8500,12987,19253,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports NBA Finals: Is Scott Foster a referee Warriors should worry about?,United States,English,6/5/2016 23:14,6/5/2016 23:14,8500,12987,19255,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,Mountain lion prompts park evacuation  #SanJose,United States,English,6/5/2016 23:19,6/5/2016 23:19,8500,12987,19256,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Broncos' Talib Shot in Leg,United States,English,6/5/2016 23:42,6/5/2016 23:43,8500,12987,19257,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#politics Hillary Clinton Campaigns in Vallejo, Sacramento",United States,English,6/5/2016 23:54,6/5/2016 23:54,8500,12987,19258,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,"#SanJose Hillary Clinton Campaigns in Vallejo, Sacramento",United States,English,6/5/2016 23:54,6/5/2016 23:54,8500,12987,19259,,local,1,0,NewsFeed
2494112058,DAILYSANJOSE,#sports Giants Lose 4-7 as Cardinals Go Yard 4 Times,United States,English,6/5/2016 2:17,6/5/2016 2:17,8498,12977,19204,,local,1,0,NewsFeed
